NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
445.5,662,52,0,59394,15027,14790,
446.5,611,52,0,63867,16133,15912,
447.5,563,51,0,68067,17170,16966,
448.5,517,50,0,71899,18117,17928,
449.5,475,49,0,75276,18950,18776,
450.5,435,48,0,78117,19650,19489,
451.5,398,47,0,80355,20200,20052,
452.5,363,46,0,81934,20586,20449,
453.5,331,45,0,82817,20798,20673,
454.5,301,45,0,82984,20832,20717,
455.5,273,44,0,82435,20688,20582,
456.5,248,43,0,81186,20369,20272,
457.5,224,42,0,79273,19885,19796,
458.5,202,41,0,76748,19248,19167,
459.5,183,40,0,73674,18474,18400,
460.5,164,39,0,70130,17583,17515,
461.5,148,38,0,66197,16596,16534,
462.5,133,37,0,61966,15534,15477,
463.5,119,36,0,57527,14420,14369,
464.5,106,35,0,52966,13277,13230,
465.5,95,34,0,48370,12125,12082,
466.5,84,34,0,43814,10983,10944,
467.5,75,33,0,39368,9869,9833,
468.5,67,32,0,35090,8797,8764,
469.5,59,31,0,31029,7780,7750,
470.5,52,30,0,27221,6826,6798,
471.5,46,29,0,23693,5942,5917,
472.5,41,28,0,20463,5133,5110,
473.5,36,27,0,17537,4400,4379,
474.5,32,27,0,14914,3743,3724,
475.5,28,26,0,12587,3160,3142,
476.5,24,25,0,10543,2648,2632,
477.5,21,24,0,8765,2203,2187,
478.5,19,23,0,7233,1819,1805,
479.5,16,23,0,5925,1491,1478,
480.5,14,22,0,4818,1214,1202,
481.5,12,21,0,3890,981,970,
482.5,11,20,0,3118,787,777,
483.5,9,20,0,2481,628,618,
484.5,8,19,0,1961,497,488,
485.5,7,18,0,1539,391,383,
486.5,6,18,0,1199,306,298,
487.5,5,17,0,928,238,230,
488.5,4,16,0,714,184,177,
489.5,4,16,0,545,141,135,
490.5,3,15,0,413,108,102,
491.5,3,14,0,312,82,77,
492.5,2,14,0,233,62,57,
493.5,2,13,0,174,47,42,
494.5,2,13,0,128,36,31,
495.5,2,12,0,94,27,23,
496.5,1,12,0,69,20,16,
497.5,1,11,0,50,16,12,
498.5,0,11,0,36,12,8,
499.5,0,10,0,26,9,6,
500.5,0,10,0,18,7,4,
501.5,0,9,0,13,6,3,
